Year MonthOfYear DayOfMonth HourOfDay(UTC) DayOfYear DayOfCentury AirPressure(hPa) AirTemperature(C) AirTemperatureHygroClip(C) RelativeHumidity_wrtWater(%) RelativeHumidity(%) WindSpeed(m/s) WindDirection(d) ShortwaveRadiationDown(W/m2) ShortwaveRadiationDown_Cor(W/m2) ShortwaveRadiationUp(W/m2) ShortwaveRadiationUp_Cor(W/m2) Albedo_theta<70d LongwaveRadiationDown(W/m2) LongwaveRadiationUp(W/m2) CloudCover SurfaceTemperature(C) HeightSensorBoom(m) HeightStakes(m) DepthPressureTransducer(m) DepthPressureTransducer_Cor(m) IceTemperature1(C) IceTemperature2(C) IceTemperature3(C) IceTemperature4(C) IceTemperature5(C) IceTemperature6(C) IceTemperature7(C) IceTemperature8(C) TiltToEast(d) TiltToNorth(d) TimeGPS(hhmmssUTC) LatitudeGPS((dd)mm.mmmmm) LongitudeGPS((dd)mm.mmmmm) ElevationGPS(m) HorDilOfPrecGPS LoggerTemperature(C) FanCurrent(mA) BatteryVoltage(V)
2016 10 15 15 -999 -999 -999 -16.81 -999 -999 60.7 6.09 57.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 15 16 -999 -999 -999 -16.6 -999 -999 56.7 5.48 57.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 15 17 -999 -999 -999 -16.31 -999 -999 53.5 5.46 55.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.92 -6.35 -5.61 -5.98 -3.18 -6.49 -7.18 -9.61 -999 -999 -999 -999 -999 755.5 1 -999 147 14.5
2016 10 15 18 -999 -999 -999 -14.68 -999 -999 45.9 4.12 41.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 15 19 -999 -999 -999 -14.18 -999 -999 49.1 3.32 43.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 15 20 -999 -999 -999 -14.14 -999 -999 51.1 3.33 58.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 15 21 -999 -999 -999 -13.76 -999 -999 51.1 3.32 69.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 15 22 -999 -999 -999 -13.47 -999 -999 43.3 3.02 101.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 15 23 -999 -999 -999 -16.02 -999 -999 40 5 110.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -5.97 -6.38 -5.64 -5.99 -3.18 -6.49 -7.18 -9.61 -999 -999 -999 -999 -999 751.1 1.1 -999 139 13.36
2016 10 16 0 -999 -999 -999 -16.32 -999 -999 42.1 4.72 118.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 16 1 -999 -999 -999 -16.54 -999 -999 50 5.35 113.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 16 2 -999 -999 -999 -15.73 -999 -999 51 6.28 105.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 16 3 -999 -999 -999 -15.42 -999 -999 72.4 7 106.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 16 4 -999 -999 -999 -15.33 -999 -999 86 7.78 106.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 16 5 -999 -999 -999 -13.85 -999 -999 90.7 8.08 112.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -6.03 -6.44 -5.66 -6.01 -3.19 -6.49 -7.18 -9.6 -999 -999 -999 -999 -999 750 1.8 -999 134 12.82
2016 10 16 6 -999 -999 -999 -14.06 -999 -999 90.3 7.44 113.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 16 8 -999 -999 -999 -13.24 -999 -999 91.8 4.44 126.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 16 9 -999 -999 -999 -12.7 -999 -999 92.7 2.97 145.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 16 10 -999 -999 -999 -12.8 -999 -999 91.7 1.62 165.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 16 11 -999 -999 -999 -12.77 -999 -999 91.2 .44 164.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -6.09 -6.49 -5.7 -6.03 -3.2 -6.49 -7.18 -9.6 -999 -999 -999 -999 -999 761.2 .9 -999 129 12.69
2016 10 16 12 -999 -999 -999 -12.56 -999 -999 91.6 .02 147.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 16 13 -999 -999 -999 -12.33 -999 -999 91.9 1.64 127.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 16 14 -999 -999 -999 -12.34 -999 -999 90.9 2.59 136.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 16 15 -999 -999 -999 -12.55 -999 -999 89.7 2.5 154.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 16 16 -999 -999 -999 -12.35 -999 -999 87.8 1.88 166.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 16 17 -999 -999 -999 -12.32 -999 -999 88.8 2.13 169.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -6.15 -6.53 -5.73 -6.03 -3.21 -6.49 -7.17 -9.6 -999 -999 -999 -999 -999 757.3 .8 -999 128 12.7
2016 10 16 18 -999 -999 -999 -12.44 -999 -999 89.1 2.63 168.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 16 19 -999 -999 -999 -12.79 -999 -999 88.2 3.02 170.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 16 20 -999 -999 -999 -12.87 -999 -999 90.1 2.76 146.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 16 21 -999 -999 -999 -12.66 -999 -999 90 2.36 145.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 16 22 -999 -999 -999 -13.11 -999 -999 90.2 2.57 127.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 16 23 -999 -999 -999 -13.78 -999 -999 90.8 4.04 125.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -6.21 -6.58 -5.77 -6.06 -3.22 -6.5 -7.18 -9.6 -999 -999 -999 -999 -999 745.5 1.4 -999 124 12.63
2016 10 17 0 -999 -999 -999 -15.1 -999 -999 91 4.58 100 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 17 1 -999 -999 -999 -15.57 -999 -999 91.6 4.82 95 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 17 2 -999 -999 -999 -15.13 -999 -999 88.9 5.43 95.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 17 3 -999 -999 -999 -14.48 -999 -999 88.9 6.37 102.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 17 4 -999 -999 -999 -14.8 -999 -999 89.1 6.31 101.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 17 5 -999 -999 -999 -14.74 -999 -999 89.5 6.29 97.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -6.27 -6.64 -5.8 -6.07 -3.22 -6.51 -7.18 -9.59 -999 -999 -999 -999 -999 752 .9 -999 126 12.61
2016 10 17 6 -999 -999 -999 -14.11 -999 -999 90 6.42 100.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 17 8 -999 -999 -999 -14.53 -999 -999 90.2 6.88 95.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 17 9 -999 -999 -999 -14.18 -999 -999 90 7.29 98.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 17 10 -999 -999 -999 -13.9 -999 -999 90.6 7.36 99.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 17 11 -999 -999 -999 -13.27 -999 -999 92.4 8.31 106 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -6.3 -6.69 -5.84 -6.08 -3.24 -6.51 -7.16 -9.59 -999 -999 -999 -999 -999 755.7 1.3 -999 126 12.6
2016 10 17 12 -999 -999 -999 -12.86 -999 -999 91.6 9.29 109.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 17 13 -999 -999 -999 -12.29 -999 -999 92.2 9.45 105.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 17 15 -999 -999 -999 -12.26 -999 -999 91.3 10.82 97.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 17 16 -999 -999 -999 -11.95 -999 -999 91.7 11.14 93.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 17 17 -999 -999 -999 -11.86 -999 -999 91.8 10.92 93.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -6.35 -6.74 -5.88 -6.11 -3.25 -6.52 -7.18 -9.58 -999 -999 -999 -999 -999 754.7 1.1 -999 127 12.68
2016 10 17 18 -999 -999 -999 -11.86 -999 -999 91.8 11.07 96 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 17 19 -999 -999 -999 -11.72 -999 -999 92.2 11.56 102.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 17 20 -999 -999 -999 -11.72 -999 -999 92.1 12.05 107.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 17 21 -999 -999 -999 -11.8 -999 -999 92 11.52 105.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 17 22 -999 -999 -999 -11.77 -999 -999 91.5 10.33 107.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 17 23 -999 -999 -999 -11.87 -999 -999 90.9 9.43 103.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -6.39 -6.78 -5.92 -6.11 -3.27 -6.53 -7.18 -9.58 -999 -999 -999 -999 -999 749.6 .9 -999 129 12.62
2016 10 18 0 -999 -999 -999 -11.88 -999 -999 90.6 9.65 102.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 18 1 -999 -999 -999 -12 -999 -999 89.8 9.27 95.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 18 2 -999 -999 -999 -12.22 -999 -999 89.3 9.28 96.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 18 3 -999 -999 -999 -12.23 -999 -999 88.7 9.81 99 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 18 4 -999 -999 -999 -11.95 -999 -999 89.1 9.62 99 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 18 5 -999 -999 -999 -11.98 -999 -999 88.8 8.98 101.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -6.42 -6.79 -5.96 -6.15 -3.26 -6.51 -7.18 -9.58 -999 -999 -999 -999 -999 750.2 1.8 -999 125 12.61
2016 10 18 6 -999 -999 -999 -12.16 -999 -999 89.5 8.67 100 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 18 7 -999 -999 -999 -12.18 -999 -999 88.4 8.99 95.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 18 8 -999 -999 -999 -12.38 -999 -999 87.7 9.35 93.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 18 9 -999 -999 -999 -12.57 -999 -999 87.1 9.95 97.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 18 10 -999 -999 -999 -11.95 -999 -999 85.1 10.96 97.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 18 11 -999 -999 -999 -11.81 -999 -999 85.2 10.28 97 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -6.44 -6.83 -5.99 -6.15 -3.28 -6.52 -7.18 -9.56 -999 -999 -999 -999 -999 752.5 1 -999 130 12.62
2016 10 18 12 -999 -999 -999 -12.48 -999 -999 87.4 9.48 97.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 18 13 -999 -999 -999 -12.86 -999 -999 87.5 9.33 97.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 18 14 -999 -999 -999 -12.59 -999 -999 89.1 10.14 101.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 18 15 -999 -999 -999 -12.99 -999 -999 88.9 9.51 100.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 18 16 -999 -999 -999 -12.91 -999 -999 87.7 7.5 96.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 18 17 -999 -999 -999 -12.66 -999 -999 88.4 6.16 102 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -6.46 -6.87 -6.02 -6.16 -3.28 -6.53 -7.18 -9.56 -999 -999 -999 -999 -999 754.7 .9 -999 129 12.7
2016 10 18 18 -999 -999 -999 -12.92 -999 -999 88.6 4.45 87.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 18 19 -999 -999 -999 -13.62 -999 -999 87 2.97 65.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 18 21 -999 -999 -999 -14.67 -999 -999 88.3 3.63 60.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 18 22 -999 -999 -999 -14.7 -999 -999 77.3 4.86 56.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 18 23 -999 -999 -999 -14.62 -999 -999 78.7 5.01 42.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -6.49 -6.9 -6.05 -6.19 -3.3 -6.54 -7.18 -9.56 -999 -999 -999 -999 -999 754.3 .9 -999 124 12.63
2016 10 19 0 -999 -999 -999 -14.92 -999 -999 85.5 4.56 45.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 19 1 -999 -999 -999 -15.02 -999 -999 89 4.15 41.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 19 2 -999 -999 -999 -14.99 -999 -999 86.6 3.86 31 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 19 3 -999 -999 -999 -15.32 -999 -999 78.8 4.3 23.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 19 4 -999 -999 -999 -15.29 -999 -999 75.9 4.3 20.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 19 6 -999 -999 -999 -15.79 -999 -999 68.8 4.23 27.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 19 7 -999 -999 -999 -16.18 -999 -999 61.3 4.29 24.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 19 9 -999 -999 -999 -16.89 -999 -999 50.8 4.24 60 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 19 10 -999 -999 -999 -15.34 -999 -999 43.6 4.33 45.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 19 19 -999 -999 -999 -18.34 -999 -999 50.9 3.86 43.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 19 23 -999 -999 -999 -18.18 -999 -999 46.5 5.42 32.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -6.55 -6.98 -6.16 -6.27 -3.34 -6.56 -7.18 -9.55 -999 -999 -999 -999 -999 752.1 .8 -999 127 13
2016 10 20 2 -999 -999 -999 -18.53 -999 -999 47 5.83 50 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 20 3 -999 -999 -999 -19.05 -999 -999 48 5.97 59.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 20 4 -999 -999 -999 -18.86 -999 -999 47.2 6.32 60.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 20 21 -999 -999 -999 -19.66 -999 -999 57.8 7.52 69.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 21 22 -999 -999 -999 -17.07 -999 -999 86.4 3.52 103.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 22 15 -999 -999 -999 -19.24 -999 -999 80.8 5.26 38.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 22 16 -999 -999 -999 -19.44 -999 -999 78.4 5.35 34.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 22 17 -999 -999 -999 -19.94 -999 -999 75.9 4.66 26.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -7.24 -7.54 -6.54 -6.49 -3.45 -6.62 -7.19 -9.5 -999 -999 -999 -999 -999 754 .8 -999 146 14.18
2016 10 22 18 -999 -999 -999 -19.84 -999 -999 73.3 5.57 24.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 22 19 -999 -999 -999 -19.79 -999 -999 69.4 5.83 24.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 22 20 -999 -999 -999 -19.76 -999 -999 66 5.56 25.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
